y,x,rho_weno5,rho_mdcd_hybrid,difference
0.20416666666666664,1.0041666666666664,15.939485257714974,15.936848538541456,-0.002636719173517932
0.20416666666666664,1.0125,15.93116703608128,15.923719284299311,-0.007447751781969103
0.20416666666666664,1.0208333333333333,15.926103326970859,15.914992390233396,-0.011110936737463106
0.20416666666666664,1.0291666666666661,15.922450274337656,15.913911087331744,-0.008539187005911941
0.20416666666666664,1.0375,15.917527700772169,15.91654578370724,-0.0009819170649283393
0.20416666666666664,1.0458333333333334,15.909620619054369,15.915399849961346,0.005779230906977517
0.20416666666666664,1.0541666666666667,15.898581682977198,15.92905967781888,0.030477994841682232
0.20416666666666664,1.0625,15.885564975953226,15.931292859418582,0.04572788346535539
0.20416666666666664,1.0708333333333333,15.872339121600096,15.91192689013465,0.03958776853455426
0.20416666666666664,1.0791666666666666,15.860203350489085,15.883913412565592,0.023710062076506944
0.20416666666666664,1.0874999999999995,15.849753087939817,15.857092191372379,0.007339103432562055
0.20416666666666664,1.0958333333333334,15.841870774816718,15.836869612186222,-0.00500116263049577
0.20416666666666664,1.1041666666666665,15.835133032559794,15.824863893359714,-0.01026913920007999
0.20416666666666664,1.1124999999999998,15.827585978241226,15.816016920615537,-0.011569057625688828
0.20416666666666664,1.1208333333333336,15.817423816656152,15.806135259278511,-0.01128855737764134
0.20416666666666664,1.1291666666666664,15.804905992750205,15.794143189386258,-0.010762803363947526
0.20416666666666664,1.1375000000000002,15.793136454156468,15.788988544696927,-0.004147909459540244
0.20416666666666664,1.1458333333333333,15.78581497814412,15.780242970577719,-0.005572007566401638
0.20416666666666664,1.1541666666666661,15.784296012134691,15.768991889892911,-0.015304122241779794
0.20416666666666664,1.1625000000000003,15.785105911290978,15.76137351588811,-0.023732395402868534
0.20416666666666664,1.1708333333333334,15.784767360449974,15.755365157556229,-0.02940220289374551
0.20416666666666664,1.1791666666666667,15.78100155422324,15.740261236517417,-0.04074031770582209
0.20416666666666664,1.1875,15.773355506738387,15.725838883757017,-0.047516622981369494
0.20416666666666664,1.1958333333333333,15.762962255477223,15.7204599972351,-0.0425022582421235
0.20416666666666664,1.2041666666666666,15.750550347726376,15.730468243473258,-0.020082104253118516
0.20416666666666664,1.2124999999999995,15.737772227139239,15.73515901865505,-0.002613208484188334
0.20416666666666664,1.2208333333333334,15.726254044283692,15.73277045364247,0.0065164093587775085
0.20416666666666664,1.2291666666666665,15.71727147417416,15.723350644899522,0.006079170725362459
0.20416666666666664,1.2374999999999998,15.712192945060348,15.704790560053759,-0.007402385006589185
0.20416666666666664,1.2458333333333336,15.71053112674371,15.685729156127884,-0.024801970615826008
0.20416666666666664,1.2541666666666664,15.710932516593392,15.681277808915716,-0.029654707677675418
0.20416666666666664,1.2625000000000002,15.711117470607727,15.69549120379044,-0.015626266817287515
0.20416666666666664,1.2708333333333333,15.709220354426101,15.713112510707893,0.0038921562817915145
0.20416666666666664,1.2791666666666661,15.704020975740654,15.713288528948855,0.009267553208200496
0.20416666666666664,1.2875000000000003,15.694618735005717,15.691791018362231,-0.0028277166434858003
0.20416666666666664,1.2958333333333334,15.6826597526803,15.665894743191188,-0.016765009489111193
0.20416666666666664,1.3041666666666667,15.670714717916717,15.648068822624758,-0.022645895291958595
0.20416666666666664,1.3125,15.65998072317833,15.64904424105307,-0.010936482125259772
0.20416666666666664,1.3208333333333333,15.650944290880057,15.660053658134458,0.00910936725440159
0.20416666666666664,1.3291666666666666,15.644733009947585,15.660156432696272,0.015423422748687798
0.20416666666666664,1.3374999999999997,15.641746708911592,15.652218627715138,0.010471918803546032
0.20416666666666664,1.3458333333333334,15.641970706975167,15.648121049617464,0.006150342642296636
0.20416666666666664,1.3541666666666665,15.644792389305863,15.651274806671864,0.006482417366001414
0.20416666666666664,1.3624999999999998,15.648254338990156,15.652131067545012,0.0038767285548555463
0.20416666666666664,1.3708333333333333,15.65043373471239,15.652404659920771,0.001970925208381047
0.20416666666666664,1.3791666666666664,15.649162984047624,15.650516699301079,0.0013537152534546237
0.20416666666666664,1.3875,15.643555958319167,15.649763805064401,0.0062078467452337804
0.20416666666666664,1.3958333333333333,15.633084592037784,15.650112690531339,0.017028098493554467
0.20416666666666664,1.4041666666666661,15.616766584820617,15.640877441342063,0.024110856521446067
0.20416666666666664,1.4125000000000003,15.597586945361158,15.617922950194302,0.020336004833144017
0.20416666666666664,1.4208333333333332,15.582139087771964,15.587061872116232,0.004922784344268294
0.20416666666666664,1.4291666666666667,15.574524291664055,15.560288242264406,-0.014236049399649175
0.20416666666666664,1.4375,15.57318072162368,15.552391492328557,-0.020789229295123945
0.20416666666666664,1.4458333333333333,15.57495561370673,15.559561097085167,-0.01539451662156388
0.20416666666666664,1.4541666666666666,15.576911358383095,15.571259798940568,-0.005651559442526377
0.20416666666666664,1.4624999999999995,15.577534551631523,15.577351704391113,-0.0001828472404099557
0.20416666666666664,1.4708333333333334,15.577539917143646,15.584209576925998,0.0066696597823519
0.20416666666666664,1.4791666666666665,15.577897412043518,15.601200594352942,0.02330318230942474
0.20416666666666664,1.4874999999999998,15.578250539924234,15.607802226107298,0.029551686183063808
0.20416666666666664,1.4958333333333333,15.578514782199056,15.597841218299228,0.019326436100172373
0.20416666666666664,1.5041666666666664,15.57892583212714,15.567272490277453,-0.011653341849687138
0.20416666666666664,1.5125,15.580406980252466,15.547797730910998,-0.03260924934146736
0.20416666666666664,1.5208333333333333,15.582856616386918,15.55779139721471,-0.025065219172207165
0.20416666666666664,1.5291666666666661,15.585193434102107,15.58898428022284,0.0037908461207329935
0.20416666666666664,1.5375,15.586848582028576,15.617605395911122,0.030756813882545586
0.20416666666666664,1.5458333333333332,15.587989966448898,15.625696579996356,0.03770661354745819
0.20416666666666664,1.5541666666666667,15.589056680063981,15.614719834894323,0.025663154830342094
0.20416666666666664,1.5625,15.588811694564088,15.59272791012798,0.003916215563892322
0.20416666666666664,1.5708333333333333,15.585445364761675,15.56860639427256,-0.016838970489114757
0.20416666666666664,1.5791666666666666,15.578480227932877,15.555217008953129,-0.023263218979748146
0.20416666666666664,1.5874999999999995,15.5698894077897,15.553051038832507,-0.016838368957193595
0.20416666666666664,1.5958333333333334,15.562430560730549,15.558649471103841,-0.0037810896267078675
0.20416666666666664,1.6041666666666665,15.558523222324359,15.566289598960848,0.0077663766364892695
0.20416666666666664,1.6124999999999998,15.557636243794224,15.567808866019915,0.010172622225690375
0.20416666666666664,1.6208333333333333,15.557909654814713,15.556757699479583,-0.0011519553351302392
0.20416666666666664,1.6291666666666664,15.559400503714334,15.545068123062967,-0.014332380651367771
0.20416666666666664,1.6375,15.561712326406541,15.54664831029667,-0.015064016109871403
0.20416666666666664,1.6458333333333333,15.564628325869815,15.576341613515943,0.011713287646127668
0.20416666666666664,1.6541666666666661,15.567352403134445,15.60060109498301,0.033248691848564604
