# step time dt cfl wall_time total_l2 rho_l2 rhou_l2 rhov_l2 rhow_l2 rhoE_l2 rho_reference_l2 rhou_reference_l2 rhov_reference_l2 rhow_reference_l2 rhoE_reference_l2 rho_normalized_l2 rhou_normalized_l2 rhov_normalized_l2 rhow_normalized_l2 rhoE_normalized_l2 rho_linf rhou_linf rhov_linf rhow_linf rhoE_linf rho_reference_linf rhou_reference_linf rhov_reference_linf rhow_reference_linf rhoE_reference_linf rho_normalized_linf rhou_normalized_linf rhov_normalized_linf rhow_normalized_linf rhoE_normalized_linf consecutive reconstruction_fallbacks riemann_fallbacks robustness_level0_faces robustness_level1_faces robustness_level2_faces robustness_level3_faces troubled_cells local_recomputations step_retries proposed_dt accepted_dt minimum_rho minimum_p minimum_T minimum_e residual_checked stop_reason
4200 2.4446279626381906 0.00066410393247629343 0.02 116.95564400000001 0.10066784581867627 0.14345223734587087 0.13671101496049287 0.053623287185553641 0 0.092337278329044134 nan nan nan nan nan nan nan nan nan nan 1.9055564031568193 1.7182100897207362 1.0954733147110893 0 1.1482706027864817 nan nan nan nan nan nan nan nan nan nan 0 9 0 9334 26 0 0 2 2 0 0.00066410393247629343 0.00066410393247629343 0.001827784730321797 -1.9408613259209309e-07 -0.0018301661206606974 -0.00013072615161378734 0 running
4210 2.4512756694524791 0.00066539183829049256 0.02 117.15798100000001 0.10050857761432087 0.14322727777321231 0.13652584671902968 0.053466071558590046 0 0.092184001549556471 nan nan nan nan nan nan nan nan nan nan 1.8803547908626372 1.6966911287050948 1.089965741208923 0 1.1436818786717522 nan nan nan nan nan nan nan nan nan nan 0 9 0 9342 5 5 8 3 3 0 0.00066539183829049256 0.00066539183829049256 0.0018115573663580456 -2.0607288867762782e-06 -0.039814091621078122 -0.0028438636902224732 0 running
4220 2.457939085551347 0.00066718567143887319 0.02 117.35306199999999 0.10035990443010974 0.14301294203096276 0.13635671805461269 0.053314021953914055 0 0.092045157407789388 nan nan nan nan nan nan nan nan nan nan 1.8476039359832699 1.6725425989013489 1.0811446631755253 0 1.1387597324875522 nan nan nan nan nan nan nan nan nan nan 0 9 0 9342 0 10 8 4 3 0 0.00066718567143887319 0.00066718567143887319 0.0018010968989343706 -1.718386684734351e-06 -0.033392725254141421 -0.0023851946635284377 0 running
4230 2.4646226838274838 0.00066928490511207234 0.02 117.547437 0.10022260360032104 0.14280687489127741 0.13620646555842936 0.053168396382838774 0 0.091923708650598845 nan nan nan nan nan nan nan nan nan nan 1.8061795351218644 1.6466048708393506 1.0680188472757579 0 1.1335333228933586 nan nan nan nan nan nan nan nan nan nan 0 9 0 9334 26 0 0 2 2 0 0.00066928490511207234 0.00066928490511207234 0.0017992876317916306 -2.0132873142803676e-07 -0.0019080156409701935 -0.0001362868316417653 0 running
4240 2.4713303129128592 0.00067202704099802806 0.02 117.709782 0.10009814494820558 0.14260873512280753 0.13607817550762163 0.053032373383313791 0 0.091821780100815445 nan nan nan nan nan nan nan nan nan nan 1.7919032216695374 1.6205112111052999 1.0504220161813005 0 1.1281003063623958 nan nan nan nan nan nan nan nan nan nan 0 9 0 9360 0 0 0 0 0 0 0.00067202704099802806 0.00067202704099802806 0.0017974104951868017 1.8763243347843373e-07 0.0017758477431557389 0.00012684626750219386 0 running
4250 2.4780671853240057 0.00067508714257344567 0.02 117.89889100000001 0.099988189290280458 0.14242191481313998 0.13597388882733297 0.052908730508718131 0 0.091738519509698913 nan nan nan nan nan nan nan nan nan nan 1.8318535398870499 1.5955769010497154 1.0289970412434397 0 1.122295914161886 nan nan nan nan nan nan nan nan nan nan 0 9 0 9360 0 0 0 0 0 0 0.00067508714257344567 0.00067508714257344567 0.0017921387972750905 1.3282735963592026e-07 0.0012606147048833641 9.0043907586739017e-05 0 running
4260 2.4848358689229535 0.00067834280419187072 0.02 118.101478 0.099892814006074096 0.14224981953379764 0.13589230879552389 0.052799017184552884 0 0.091670085019213532 nan nan nan nan nan nan nan nan nan nan 1.8683092219777369 1.5720379083811764 1.0050037484038321 0 1.1157992813866602 nan nan nan nan nan nan nan nan nan nan 0 9 0 9342 5 0 13 4 3 0 0.00067834280419187072 0.00067834280419187072 0.001779553738895587 -1.1955529471151941e-06 -0.023513958691026002 -0.0016795684797037505 0 running
4270 2.4916338137978831 0.00068027588829011598 0.02 118.31322900000001 0.099811174360554866 0.14209461649666735 0.13583025999374815 0.052704841784148387 0 0.091612295688783582 nan nan nan nan nan nan nan nan nan nan 1.9006632277723248 1.5494317271468838 0.98002748700180797 0 1.1084827092168803 nan nan nan nan nan nan nan nan nan nan 0 12 0 9321 39 0 0 3 3 0 0.00068027588829011598 0.00068027588829011598 0.0018626259584232172 -3.1659352493999114e-07 -0.0030363439025243855 -0.0002168817075521584 0 running
4280 2.4984377917525293 0.00068049420345689187 0.02 118.504813 0.099742022009672332 0.14195746489777636 0.13578432373894642 0.052626515676944638 0 0.091561455903385935 nan nan nan nan nan nan nan nan nan nan 1.9282430119633407 1.5634835647066476 0.95554811949001728 0 1.1028700719768711 nan nan nan nan nan nan nan nan nan nan 0 12 0 9360 0 0 0 0 0 0 0.00068049420345689187 0.00068049420345689187 0.0020620288135497237 1.6608935665199384e-07 0.0015872845330190761 0.00011337746676392589 0 running
4290 2.5047646189419503 0.00068072203385278682 0.02 118.702315 0.099686330095922232 0.14184559196414465 0.13575076974180308 0.052566980530283164 0 0.091515524107902244 nan nan nan nan nan nan nan nan nan nan 1.9492092102319323 1.5779956425077426 0.93402263801439922 0 1.1157599380410768 nan nan nan nan nan nan nan nan nan nan 0 12 0 9334 26 0 0 2 2 0 0.00068072203385278682 0.00068072203385278682 0.0022185126426246147 -1.501018031280568e-07 -0.0014425254827567025 -0.00010303753459141067 0 running
4300 2.511572899825258 0.00068088943257985492 0.02 118.868529 0.099628218199687063 0.1417360478944904 0.13571140251125527 0.052514038710967048 0 0.091457602210882991 nan nan nan nan nan nan nan nan nan nan 1.9665666164871298 1.5889290796094573 0.9126965797766271 0 1.1271812292271419 nan nan nan nan nan nan nan nan nan nan 0 9 0 9344 16 0 0 1 1 0 0.00068088943257985492 0.00068088943257985492 0.0023448708932816359 -5.5155873242458676e-07 -0.0021595815331376883 -0.00015425582395841553 0 running
4310 2.5183820163784132 0.00068090140045172563 0.02 119.058762 0.099562321936421797 0.14162772977173904 0.13565213200472889 0.052468531744339887 0 0.091380622484893134 nan nan nan nan nan nan nan nan nan nan 1.9786950189298822 1.5951976666566678 0.89364897457229242 0 1.1361112907415112 nan nan nan nan nan nan nan nan nan nan 0 9 0 9318 42 0 0 4 2 0 0.00068090140045172563 0.00068090140045172563 0.002444678496698697 -1.3633544995558103e-06 -0.0055086154799993767 -0.00039347253470110589 0 running
4320 2.525189780294923 0.000680649974133364 0.02 119.249628 0.099484518099402161 0.14151424728880746 0.13556739907625215 0.052425137345079795 0 0.091283348994673413 nan nan nan nan nan nan nan nan nan nan 1.986085917587358 1.5972425306307139 0.88131044189551155 0 1.1427314849118653 nan nan nan nan nan nan nan nan nan nan 0 9 0 9328 32 0 0 2 2 0 0.000680649974133364 0.000680649974133364 0.0025437571233109528 -1.7228347367531646e-06 -0.00713875466401921 -0.00050991104796831773 0 running
4330 2.5319940555980893 0.00068022484863701689 0.02 119.42735500000001 0.099395691050515822 0.14139412298057977 0.13546128913534564 0.052378101179651755 0 0.091170130230273871 nan nan nan nan nan nan nan nan nan nan 1.9893709649442877 1.5956605137751454 0.88989635373658538 0 1.1472719397732878 nan nan nan nan nan nan nan nan nan nan 0 9 0 9344 16 0 0 1 1 0 0.00068022484863701689 0.00068022484863701689 0.0026193920647345987 -6.2105616680796492e-07 -0.0026403840348042493 -0.00018859885982800136 0 running
4340 2.5387936405909239 0.00067974151225303999 0.02 119.648798 0.099294931272339348 0.1412634311887235 0.13533490258201555 0.052323097268944442 0 0.091042943306896093 nan nan nan nan nan nan nan nan nan nan 1.9891212127759181 1.5909998790665603 0.89728906282777632 0 1.1499313731860543 nan nan nan nan nan nan nan nan nan nan 0 9 0 9328 32 0 0 2 2 0 0.00067974151225303999 0.00067974151225303999 0.0026815837065028926 -1.8904223231398783e-06 -0.0081994826269179803 -0.00058567733111251116 0 running
4350 2.545588456623983 0.00067927342317964973 0.02 119.829176 0.099182608256165733 0.14112044225547285 0.1351901722758812 0.052258425614192354 0 0.090904587081419699 nan nan nan nan nan nan nan nan nan nan 1.9857421798509522 1.5836503646496614 0.90347688895648814 0 1.1508337517593241 nan nan nan nan nan nan nan nan nan nan 0 9 0 9344 16 0 0 1 1 0 0.00067927342317964973 0.00067927342317964973 0.002719304629240906 -7.9169020445260508e-07 -0.0035025350414064002 -0.00025018107465031759 0 running
4360 2.5523788626287787 0.00067886122847814233 0.02 120.030235 0.099062403091862122 0.14096843721630772 0.13503336442856848 0.052184610149863135 0 0.090760427472952071 nan nan nan nan nan nan nan nan nan nan 1.979453996352746 1.5738329352444083 0.90840696724615722 0 1.150018031811546 nan nan nan nan nan nan nan nan nan nan 0 9 0 9328 32 0 0 2 2 0 0.00067886122847814233 0.00067886122847814233 0.0027541769210278036 -2.458518963620315e-06 -0.010997080944603372 -0.00078550578258673612 0 running
4370 2.5591660645592902 0.00067864043561315936 0.02 120.245886 0.098941910660700946 0.14081677848841601 0.13487593125119554 0.052104323604711629 0 0.0906187947001795 nan nan nan nan nan nan nan nan nan nan 1.9703385265551066 1.5616410095922388 0.91199243949480202 0 1.1474590782897878 nan nan nan nan nan nan nan nan nan nan 0 9 0 9312 48 0 0 3 3 0 0.00067864043561315936 0.00067864043561315936 0.002779536037228374 -3.003391437069943e-06 -0.013538910687158328 -0.00096706505010378432 0 running
4380 2.5659525160005585 0.00067868228409815982 0.02 120.473781 0.098829439230127186 0.14067611591646625 0.13472888878657727 0.05202228149300625 0 0.090489388648396105 nan nan nan nan nan nan nan nan nan nan 1.9583968312860205 1.5470920637093895 0.91414523056769803 0 1.1430947284314055 nan nan nan nan nan nan nan nan nan nan 0 9 0 9328 32 0 0 2 2 0 0.00067868228409815982 0.00067868228409815982 0.0027937538160384364 -1.386190265927761e-06 -0.0062924910659514022 -0.00044946364804250994 0 running
4390 2.5727410206062578 0.00067904461295272998 0.02 120.71885 0.098732543450834112 0.14055544328391859 0.13460413619957776 0.051941295783066881 0 0.090380149120018918 nan nan nan nan nan nan nan nan nan nan 1.9435989474466693 1.5702482459162477 0.91478587155496793 0 1.1368522460450809 nan nan nan nan nan nan nan nan nan nan 0 9 0 9324 16 4 16 6 4 0 0.00067904461295272998 0.00067904461295272998 0.0028040496380053476 -3.6644308379438903e-06 -0.0291676336531561 -0.0020834024059965621 0 running
4400 2.57953475595468 0.00067971203759634267 0.02 120.95052200000001 0.098655636571251246 0.14045941931086331 0.13450915787326839 0.051862839009646805 0 0.090295941444412317 nan nan nan nan nan nan nan nan nan nan 1.9259191501055768 1.5992094992777883 0.91385719559609035 0 1.1286713502710166 nan nan nan nan nan nan nan nan nan nan 0 9 0 9340 0 11 9 4 3 0 0.00067971203759634267 0.00067971203759634267 0.0028163653086152175 -2.4786330534300177e-06 -0.022225053628996069 -0.0015875038323186941 0 running
4410 2.5863374295883323 0.00068077647957136625 0.02 121.251312 0.098596923514712942 0.14038492702425895 0.13444108606526259 0.051787679456402509 0 0.090235633379158048 nan nan nan nan nan nan nan nan nan nan 1.9053568563867573 1.6242897792566255 0.91133477823834252 0 1.1185211859765438 nan nan nan nan nan nan nan nan nan nan 0 9 0 9324 20 0 16 5 4 0 0.00068077647957136625 0.00068077647957136625 0.0028295405261515999 -3.2596953496163281e-06 -0.01480088521979802 -0.0010572060882446492 0 running
4420 2.5931510776441367 0.00068127556655123991 0.02 121.46937699999999 0.098548745811371977 0.14032155705767749 0.13438815399067464 0.051715400702742095 0 0.090191343969443782 nan nan nan nan nan nan nan nan nan nan 1.881954484381835 1.643222633187277 0.90723596062470335 0 1.1064139843196088 nan nan nan nan nan nan nan nan nan nan 0 9 0 9328 16 0 16 4 4 0 0.00068127556655123991 0.00068127556655123991 0.0028451204152849202 -2.8474551662983204e-06 -0.012842011253672238 -0.00091728651908793487 0 running
4430 2.5999404636777093 0.00067713271754667626 0.02 121.651723 0.098501556382181985 0.14025645933122494 0.13433598152170498 0.051645403509711196 0 0.090152676218449426 nan nan nan nan nan nan nan nan nan nan 1.8559496240401718 1.6546842185552069 0.90166024992550375 0 1.0924885789745826 nan nan nan nan nan nan nan nan nan nan 0 9 0 9344 16 0 0 1 1 0 0.00067713271754667626 0.00067713271754667626 0.0028729740237073836 -2.0947893287839854e-07 -0.00092992052845488856 -6.6422894959765512e-05 0 running
4440 2.606691673372842 0.00067356178606066766 0.02 121.861666 0.09844693160813453 0.14017842805896832 0.13427250849589742 0.051575709013101614 0 0.090110153280389307 nan nan nan nan nan nan nan nan nan nan 1.827592660450942 1.6590871657452058 0.89476228713919714 0 1.0769140296975326 nan nan nan nan nan nan nan nan nan nan 0 9 0 9328 32 0 0 2 2 0 0.00067356178606066766 0.00067356178606066766 0.0028924392015968921 -1.4001221086152452e-06 -0.0061483959151834681 -0.00043917113726250472 0 running
4450 2.613409529838016 0.00067034463846897996 0.02 122.057391 0.098377638727500022 0.14007885896129305 0.13418785352978246 0.051501625431077225 0 0.090055065505064175 nan nan nan nan nan nan nan nan nan nan 1.7971242089225825 1.6580165878603395 0.88672682221068744 0 1.059863244572139 nan nan nan nan nan nan nan nan nan nan 0 9 0 9312 48 0 0 3 3 0 0.00067034463846897996 0.00067034463846897996 0.0029377282684884122 -1.51287241773948e-06 -0.0064642230625246442 -0.00046173021923926421 0 running
4460 2.6200957166266488 0.0006672035364021227 0.02 122.25115700000001 0.09828635568195887 0.13995041371665271 0.13407157552935781 0.051416928171358164 0 0.089977955073659577 nan nan nan nan nan nan nan nan nan nan 1.785330936807155 1.6531942145099516 0.87777492787334488 0 1.0415514003291129 nan nan nan nan nan nan nan nan nan nan 0 9 0 9360 0 0 0 0 0 0 0.0006672035364021227 0.0006672035364021227 0.0029745986920423949 6.9846320794056382e-06 0.029167639348626536 0.0020834028128158791 0 running
4470 2.626750311791302 0.0006640398225314279 0.02 122.421651 0.098165063280707621 0.13978534268057372 0.13391144577267911 0.051316139429461317 0 0.089868430170600783 nan nan nan nan nan nan nan nan nan nan 1.7951482014840425 1.6458130039764698 0.8681521745941454 0 1.0228330714769456 nan nan nan nan nan nan nan nan nan nan 0 9 0 9344 0 0 16 3 3 0 0.0006640398225314279 0.0006640398225314279 0.002990316891861878 -3.4524706714323527e-06 -0.014384560628091512 -0.0010274686173770726 0 running
4480 2.6333734530199675 0.00066088372728437456 0.02 122.569188 0.098006832153526333 0.1395767135396182 0.13369624074521824 0.051196664003386204 0 0.089717632530332686 nan nan nan nan nan nan nan nan nan nan 1.8047563493460359 1.6364359084749149 0.85811246041634615 0 1.0209458060474179 nan nan nan nan nan nan nan nan nan nan 0 10 0 9360 0 0 0 0 0 0 0.00066088372728437456 0.00066088372728437456 0.0030284699590346813 7.2746301982160013e-06 0.029723883581539007 0.0021231345437801481 0 running
4490 2.6399642225705651 0.00065759608571857025 0.02 122.701251 0.097809499717079279 0.1393222250470566 0.1334221589526432 0.051059181475750497 0 0.089522602005895485 nan nan nan nan nan nan nan nan nan nan 1.8140619147708175 1.625233181478106 0.84790544926563216 0 1.017270851667623 nan nan nan nan nan nan nan nan nan nan 0 10 0 9344 0 0 16 3 3 0 0.00065759608571857025 0.00065759608571857025 0.0030501305494520787 -3.1541057903081142e-06 -0.012931676332415508 -0.00092369116757635907 0 running
4500 2.6465221406276185 0.00065432634271409213 0.02 122.867026 0.097578528877948406 0.13902768442700436 0.13309778179341594 0.050906679000101693 0 0.089289640875306386 nan nan nan nan nan nan nan nan nan nan 1.8229198301741176 1.6122258342149545 0.8377620639228387 0 1.0124373120031391 nan nan nan nan nan nan nan nan nan nan 0 10 0 9328 32 0 0 2 2 0 0.00065432634271409213 0.00065432634271409213 0.0030678924829257857 -2.6783019027379333e-07 -0.0011023929892778324 -7.8742356460125766e-05 0 running
4510 2.6530480270809549 0.00065119423838784799 0.02 123.04732199999999 0.097326258363254578 0.1387066248316618 0.13274287630348533 0.050743491310084321 0 0.089033150809709749 nan nan nan nan nan nan nan nan nan nan 1.831162916086075 1.5974151242402039 0.84368115853840564 0 1.0070328001846627 nan nan nan nan nan nan nan nan nan nan 0 10 0 9344 0 0 16 3 3 0 0.00065119423838784799 0.00065119423838784799 0.0030739828971609235 -3.1356724577883541e-06 -0.013062752075121095 -0.00093305372063664344 0 running
4520 2.6595435166897627 0.00064823601444716867 0.02 123.226733 0.097068109495573415 0.1383763990553819 0.13238187883808078 0.050574613480968797 0 0.088771100118445995 nan nan nan nan nan nan nan nan nan nan 1.8386145235710187 1.5808731034771637 0.85209732841915953 0 1.0037318120520839 nan nan nan nan nan nan nan nan nan nan 0 10 0 9360 0 0 0 0 0 0 0.00064823601444716867 0.00064823601444716867 0.0031009236845097603 7.5741915583321643e-06 0.031599592372069794 0.0022571137432452338 0 running
4530 2.6660105466353401 0.00064549459708592859 0.02 123.35204400000001 0.09681882179936821 0.13805382458694718 0.13203772576175546 0.050405466162301599 0 0.088520566800207687 nan nan nan nan nan nan nan nan nan nan 1.8450894568942253 1.5628528758683335 0.86017082502517628 0 1.0037614006661244 nan nan nan nan nan nan nan nan nan nan 0 10 0 9360 0 0 0 0 0 0 0.00064549459708592859 0.00064549459708592859 0.0031371684919332607 2.31525737774893e-06 0.0097985753029998027 0.0006998982366675237 0 running
4540 2.6724519004364802 0.00064307742276905255 0.02 123.50805 0.096589958279905824 0.13775212536155737 0.13172794222086517 0.050241601803985965 0 0.088294863085966888 nan nan nan nan nan nan nan nan nan nan 1.8503939803064169 1.5438564025112638 0.86781502087855578 0 1.009300419411868 nan nan nan nan nan nan nan nan nan nan 0 10 0 9360 0 0 0 0 0 0 0.00064307742276905255 0.00064307742276905255 0.0031540703891509534 1.0235122077963119e-06 0.0043908416873842089 0.00031363154943001047 0 running
4550 2.678871018933167 0.00064100350582846387 0.02 123.644487 0.096388546680312367 0.13747945426808628 0.13146276909034804 0.050087802655313506 0 0.088101712118001205 nan nan nan nan nan nan nan nan nan nan 1.8543320164836627 1.5245571513541312 0.87493072611318001 0 1.0141898326989998 nan nan nan nan nan nan nan nan nan nan 0 8 0 9360 0 0 0 0 0 0 0.00064100350582846387 0.00064100350582846387 0.0030981212681950704 5.5805162038395627e-06 0.023925983380163492 0.0017089988146732156 0 running
4560 2.6852707884079297 0.0006391695995935007 0.02 123.77928300000001 0.096217107960427928 0.13723954369345823 0.13124526109134149 0.049946797885094076 0 0.087942968964242654 nan nan nan nan nan nan nan nan nan nan 1.8567055397295142 1.5054941197092941 0.88140696820619135 0 1.0182600155327834 nan nan nan nan nan nan nan nan nan nan 0 8 0 9360 0 0 0 0 0 0 0.0006391695995935007 0.0006391695995935007 0.0029914328250649435 1.7887357982099974e-06 0.007647347775395893 0.00054623912739072244 0 running
