# step time dt cfl wall_time total_l2 rho_l2 rhou_l2 rhov_l2 rhow_l2 rhoE_l2 rho_reference_l2 rhou_reference_l2 rhov_reference_l2 rhow_reference_l2 rhoE_reference_l2 rho_normalized_l2 rhou_normalized_l2 rhov_normalized_l2 rhow_normalized_l2 rhoE_normalized_l2 rho_linf rhou_linf rhov_linf rhow_linf rhoE_linf rho_reference_linf rhou_reference_linf rhov_reference_linf rhow_reference_linf rhoE_reference_linf rho_normalized_linf rhou_normalized_linf rhov_normalized_linf rhow_normalized_linf rhoE_normalized_linf consecutive reconstruction_fallbacks riemann_fallbacks residual_checked stop_reason
550 0.38447108158330623 0.00070135887963425965 0.02 19.516368 0.071895854335498083 0.1112639784781469 0.084767612262322989 0.043340083865070836 0 0.066343692151427297 nan nan nan nan nan nan nan nan nan nan 2.2846103574374208 1.9526585626276787 1.5596265574288322 0 1.5990652434589285 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
560 0.39147883967017394 0.00070030757351924582 0.02 19.853991000000001 0.071474246047104631 0.11056338782311712 0.084297056831540262 0.043231537676699384 0 0.06590612166357121 nan nan nan nan nan nan nan nan nan nan 2.2617912601586441 1.9334656246132691 1.562973566942025 0 1.5886389129688423 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
570 0.39847640287446406 0.00069931370259052582 0.02 20.218852999999999 0.071062355763339649 0.10987947659088441 0.083837139502175778 0.043122596177095185 0 0.065479526543267205 nan nan nan nan nan nan nan nan nan nan 2.236462592984739 1.9219302117921673 1.56407527131235 0 1.576245569781934 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
580 0.40546433031295442 0.00069837449781486895 0.02 20.584046000000001 0.070665882888164583 0.10922028405081959 0.083391612138679336 0.043022621718223124 0 0.065070405093867301 nan nan nan nan nan nan nan nan nan nan 2.2232656605062258 1.9077103972731284 1.5632705262308657 0 1.5622435294505088 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
590 0.41244315351905064 0.00069748721499186079 0.02 20.982849000000002 0.070281152816359382 0.10858052490611526 0.082955820055176793 0.042929124573808812 0 0.064675296670323137 nan nan nan nan nan nan nan nan nan nan 2.2272497735896377 1.8910176510701393 1.5618386767001482 0 1.5478496084766651 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
600 0.41941337687891356 0.00069664916814354469 0.02 21.435089999999999 0.069899643494612473 0.10794798076090346 0.082524160343283054 0.042829085719049968 0 0.064284264241877997 nan nan nan nan nan nan nan nan nan nan 2.2244431790630643 1.8720584204418396 1.5593551379225368 0 1.5326534626164714 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
610 0.42637547836048928 0.00069585774810822893 0.02 21.836283000000002 0.069524331907056355 0.10732664249043845 0.082100514072550465 0.04272522135197248 0 0.063900050835583672 nan nan nan nan nan nan nan nan nan nan 2.2160515226398618 1.8510331005956417 1.5553175557997916 0 1.5161823302398498 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
620 0.43332990929267406 0.00069511021805646284 0.02 22.190534 0.069151011995244815 0.10671114980543822 0.081683149155414247 0.042608766158968983 0 0.063516918986191592 nan nan nan nan nan nan nan nan nan nan 2.2029676099268309 1.8281352101652764 1.5406514883840134 0 1.4888921764651908 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
630 0.44027709474211041 0.0006944041330946086 0.02 22.55885 0.068780122165031807 0.10610208040986653 0.081273648152040481 0.04247881478085215 0 0.063134926694770901 nan nan nan nan nan nan nan nan nan nan 2.1854716523501212 1.8035516173785799 1.5307591047532254 0 1.464774251885868 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
640 0.44721743693503313 0.00069373728979654054 0.02 22.915935999999999 0.068416860044522826 0.10550582979838014 0.080874065105700998 0.042347329344351634 0 0.062760997928603873 nan nan nan nan nan nan nan nan nan nan 2.1642730772835956 1.7774593315139413 1.5275645664747888 0 1.4539498014397547 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
650 0.4541513167971345 0.00069310762007050502 0.02 23.262725 0.068061091601609877 0.10492210738584937 0.080484257462360737 0.042214529270429055 0 0.062394952928377642 nan nan nan nan nan nan nan nan nan nan 2.1400569876715725 1.7500276429865567 1.5216494035461681 0 1.4407718661850841 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
660 0.46107909536053898 0.0006925131996537244 0.02 23.608269 0.067712692806117095 0.10435064699924761 0.080104054910333872 0.0420806684812364 0 0.062036634605778046 nan nan nan nan nan nan nan nan nan nan 2.113374630801208 1.7214176223591815 1.5133998924096901 0 1.4256230600681139 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
670 0.46800095525483887 0.00069190589701667755 0.02 23.949154 0.067371545390659912 0.1037911970503185 0.079733269858868833 0.041946010324176615 0 0.061685905618606013 nan nan nan nan nan nan nan nan nan nan 2.0846738506573801 1.691782302210147 1.5031336455391084 0 1.4088181058889775 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
680 0.4749166387973015 0.00069129654045889009 0.02 24.273872999999998 0.067037539694259921 0.10324352762696239 0.079371704855656214 0.041810818119919581 0 0.061342649118599622 nan nan nan nan nan nan nan nan nan nan 2.0543231240660083 1.6612679240854367 1.4911151974451577 0 1.3906187865392763 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
690 0.4818263866448883 0.00069071574178065952 0.02 24.59516 0.066710526675527876 0.10270735122313157 0.079019105715499166 0.041675330082330542 0 0.061006718038355737 nan nan nan nan nan nan nan nan nan nan 2.0226248271742788 1.6532943352189831 1.4775659173717559 0 1.3712425187718655 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
700 0.48873047920733664 0.00069016257505251464 0.02 24.965657 0.066390335519430493 0.10218236002964125 0.078675179509322762 0.041539762995221087 0 0.060677943028436994 nan nan nan nan nan nan nan nan nan nan 2.0310658333684928 1.6441523063065573 1.462673244670565 0 1.3508718449843657 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
710 0.49562918813518142 0.00068963620449141445 0.02 25.314001999999999 0.066076781015137809 0.10166823101690158 0.078339609246854139 0.041404313472181938 0 0.060356144653662312 nan nan nan nan nan nan nan nan nan nan 2.0415190210677223 1.6333111260224868 1.4465975741553776 0 1.3342340465412821 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
720 0.50206765179720825 0.00068916813261926386 0.02 25.715332 0.065789754620217841 0.10119757097890952 0.078033452270877379 0.041278071538521678 0 0.06006173348863926 nan nan nan nan nan nan nan nan nan nan 2.0485744250885953 1.6217485341593609 1.4306379253121713 0 1.3306627622405507 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
